year,month,capacity_hm3,reservoir
2010,abril,0.419,RioGuadarrama-Aulencia_Navalmedio
2010,mayo,0.361,RioGuadarrama-Aulencia_Navalmedio
2010,junio,0.446,RioGuadarrama-Aulencia_Navalmedio
2010,julio,0.377,RioGuadarrama-Aulencia_Navalmedio
2010,agosto,0.332,RioGuadarrama-Aulencia_Navalmedio
2010,septiembre,0.299,RioGuadarrama-Aulencia_Navalmedio
2010,octubre,0.308,RioGuadarrama-Aulencia_Navalmedio
2010,noviembre,0.407,RioGuadarrama-Aulencia_Navalmedio
2010,diciembre,0.408,RioGuadarrama-Aulencia_Navalmedio
2011,enero,0.353,RioGuadarrama-Aulencia_Navalmedio
2011,febrero,0.436,RioGuadarrama-Aulencia_Navalmedio
2011,marzo,0.515,RioGuadarrama-Aulencia_Navalmedio
2011,abril,0.516,RioGuadarrama-Aulencia_Navalmedio
2011,mayo,0.366,RioGuadarrama-Aulencia_Navalmedio
2011,junio,0.373,RioGuadarrama-Aulencia_Navalmedio
2011,julio,0.375,RioGuadarrama-Aulencia_Navalmedio
2011,agosto,0.347,RioGuadarrama-Aulencia_Navalmedio
2011,septiembre,0.306,RioGuadarrama-Aulencia_Navalmedio
2011,octubre,0.292,RioGuadarrama-Aulencia_Navalmedio
2011,noviembre,0.364,RioGuadarrama-Aulencia_Navalmedio
2011,diciembre,0.362,RioGuadarrama-Aulencia_Navalmedio
2012,enero,0.388,RioGuadarrama-Aulencia_Navalmedio
2012,febrero,0.386,RioGuadarrama-Aulencia_Navalmedio
2012,marzo,0.382,RioGuadarrama-Aulencia_Navalmedio
2012,abril,0.39,RioGuadarrama-Aulencia_Navalmedio
2012,mayo,0.433,RioGuadarrama-Aulencia_Navalmedio
2012,junio,0.384,RioGuadarrama-Aulencia_Navalmedio
2012,julio,0.374,RioGuadarrama-Aulencia_Navalmedio
2012,agosto,0.334,RioGuadarrama-Aulencia_Navalmedio
2012,septiembre,0.309,RioGuadarrama-Aulencia_Navalmedio
2012,octubre,0.301,RioGuadarrama-Aulencia_Navalmedio
2012,noviembre,0.357,RioGuadarrama-Aulencia_Navalmedio
2012,diciembre,0.363,RioGuadarrama-Aulencia_Navalmedio
2013,enero,0.406,RioGuadarrama-Aulencia_Navalmedio
2013,febrero,0.344,RioGuadarrama-Aulencia_Navalmedio
2013,marzo,0.523,RioGuadarrama-Aulencia_Navalmedio
2013,abril,0.515,RioGuadarrama-Aulencia_Navalmedio
2013,mayo,0.501,RioGuadarrama-Aulencia_Navalmedio
2013,junio,0.377,RioGuadarrama-Aulencia_Navalmedio
2013,julio,0.387,RioGuadarrama-Aulencia_Navalmedio
2013,agosto,0.366,RioGuadarrama-Aulencia_Navalmedio
2013,septiembre,0.344,RioGuadarrama-Aulencia_Navalmedio
2013,octubre,0.38,RioGuadarrama-Aulencia_Navalmedio
2013,noviembre,0.416,RioGuadarrama-Aulencia_Navalmedio
2013,diciembre,0.392,RioGuadarrama-Aulencia_Navalmedio
2014,enero,0.385,RioGuadarrama-Aulencia_Navalmedio
2014,febrero,0.514,RioGuadarrama-Aulencia_Navalmedio
2014,marzo,0.515,RioGuadarrama-Aulencia_Navalmedio
2014,abril,0.508,RioGuadarrama-Aulencia_Navalmedio
2014,mayo,0.369,RioGuadarrama-Aulencia_Navalmedio
2014,junio,0.421,RioGuadarrama-Aulencia_Navalmedio
2014,julio,0.433,RioGuadarrama-Aulencia_Navalmedio
2014,agosto,0.411,RioGuadarrama-Aulencia_Navalmedio
2014,septiembre,0.397,RioGuadarrama-Aulencia_Navalmedio
2014,octubre,0.368,RioGuadarrama-Aulencia_Navalmedio
2014,noviembre,0.362,RioGuadarrama-Aulencia_Navalmedio
2014,diciembre,0.34,RioGuadarrama-Aulencia_Navalmedio
2015,enero,0.52,RioGuadarrama-Aulencia_Navalmedio
2015,febrero,0.517,RioGuadarrama-Aulencia_Navalmedio
2015,marzo,0.517,RioGuadarrama-Aulencia_Navalmedio
2015,abril,0.351,RioGuadarrama-Aulencia_Navalmedio
2015,mayo,0.388,RioGuadarrama-Aulencia_Navalmedio
2015,junio,0.447,RioGuadarrama-Aulencia_Navalmedio
2015,julio,0.432,RioGuadarrama-Aulencia_Navalmedio
2015,agosto,0.404,RioGuadarrama-Aulencia_Navalmedio
2015,septiembre,0.385,RioGuadarrama-Aulencia_Navalmedio
2015,octubre,0.395,RioGuadarrama-Aulencia_Navalmedio
2015,noviembre,0.334,RioGuadarrama-Aulencia_Navalmedio
2015,diciembre,0.334,RioGuadarrama-Aulencia_Navalmedio
2016,enero,0.368,RioGuadarrama-Aulencia_Navalmedio
2016,febrero,0.314,RioGuadarrama-Aulencia_Navalmedio
2016,marzo,0.482,RioGuadarrama-Aulencia_Navalmedio
2016,abril,0.39,RioGuadarrama-Aulencia_Navalmedio
2016,mayo,0.357,RioGuadarrama-Aulencia_Navalmedio
2016,junio,0.314,RioGuadarrama-Aulencia_Navalmedio
2016,julio,0.363,RioGuadarrama-Aulencia_Navalmedio
2016,agosto,0.357,RioGuadarrama-Aulencia_Navalmedio
2016,septiembre,0.343,RioGuadarrama-Aulencia_Navalmedio
2016,octubre,0.383,RioGuadarrama-Aulencia_Navalmedio
2016,noviembre,0.363,RioGuadarrama-Aulencia_Navalmedio
2016,diciembre,0.326,RioGuadarrama-Aulencia_Navalmedio
2017,enero,0.351,RioGuadarrama-Aulencia_Navalmedio
2017,febrero,0.336,RioGuadarrama-Aulencia_Navalmedio
2017,marzo,0.319,RioGuadarrama-Aulencia_Navalmedio
2017,abril,0.314,RioGuadarrama-Aulencia_Navalmedio
2017,mayo,0.355,RioGuadarrama-Aulencia_Navalmedio
2017,junio,0.413,RioGuadarrama-Aulencia_Navalmedio
2017,julio,0.328,RioGuadarrama-Aulencia_Navalmedio
2017,agosto,0.338,RioGuadarrama-Aulencia_Navalmedio
2017,septiembre,0.331,RioGuadarrama-Aulencia_Navalmedio
2017,octubre,0.325,RioGuadarrama-Aulencia_Navalmedio
2017,noviembre,0.327,RioGuadarrama-Aulencia_Navalmedio
2017,diciembre,0.425,RioGuadarrama-Aulencia_Navalmedio
2018,enero,0.369,RioGuadarrama-Aulencia_Navalmedio
2018,febrero,0.368,RioGuadarrama-Aulencia_Navalmedio
2018,marzo,0.515,RioGuadarrama-Aulencia_Navalmedio
2018,abril,0.516,RioGuadarrama-Aulencia_Navalmedio
2018,mayo,0.391,RioGuadarrama-Aulencia_Navalmedio
2018,junio,0.34,RioGuadarrama-Aulencia_Navalmedio
2018,julio,0.387,RioGuadarrama-Aulencia_Navalmedio
2018,agosto,0.366,RioGuadarrama-Aulencia_Navalmedio
2018,septiembre,0.357,RioGuadarrama-Aulencia_Navalmedio
2018,octubre,0.352,RioGuadarrama-Aulencia_Navalmedio
2018,noviembre,0.335,RioGuadarrama-Aulencia_Navalmedio
2018,diciembre,0.317,RioGuadarrama-Aulencia_Navalmedio
2019,enero,0.371,RioGuadarrama-Aulencia_Navalmedio
2019,febrero,0.342,RioGuadarrama-Aulencia_Navalmedio
2019,marzo,0.305,RioGuadarrama-Aulencia_Navalmedio
2019,abril,0.353,RioGuadarrama-Aulencia_Navalmedio
2019,mayo,0.304,RioGuadarrama-Aulencia_Navalmedio
2019,junio,0.322,RioGuadarrama-Aulencia_Navalmedio
2019,julio,0.289,RioGuadarrama-Aulencia_Navalmedio
2019,agosto,0.255,RioGuadarrama-Aulencia_Navalmedio
2019,septiembre,0.238,RioGuadarrama-Aulencia_Navalmedio
2019,octubre,0.224,RioGuadarrama-Aulencia_Navalmedio
2019,noviembre,0.336,RioGuadarrama-Aulencia_Navalmedio
2019,diciembre,0.338,RioGuadarrama-Aulencia_Navalmedio
2020,enero,0.373,RioGuadarrama-Aulencia_Navalmedio
2020,febrero,0.276,RioGuadarrama-Aulencia_Navalmedio
2020,marzo,0.318,RioGuadarrama-Aulencia_Navalmedio
2020,abril,0.453,RioGuadarrama-Aulencia_Navalmedio
2020,mayo,0.326,RioGuadarrama-Aulencia_Navalmedio
2020,junio,0.326,RioGuadarrama-Aulencia_Navalmedio
2020,julio,0.335,RioGuadarrama-Aulencia_Navalmedio
2020,agosto,0.316,RioGuadarrama-Aulencia_Navalmedio
2020,septiembre,0.324,RioGuadarrama-Aulencia_Navalmedio
2020,octubre,0.336,RioGuadarrama-Aulencia_Navalmedio
2020,noviembre,0.307,RioGuadarrama-Aulencia_Navalmedio
2020,diciembre,0.321,RioGuadarrama-Aulencia_Navalmedio
2021,enero,0.384,RioGuadarrama-Aulencia_Navalmedio
2021,febrero,0.351,RioGuadarrama-Aulencia_Navalmedio
2021,marzo,0.291,RioGuadarrama-Aulencia_Navalmedio
1998,enero,118.99,RioGuadarrama-Aulencia_Valmayor
1998,febrero,119.578,RioGuadarrama-Aulencia_Valmayor
1998,marzo,119.063,RioGuadarrama-Aulencia_Valmayor
1998,abril,119.578,RioGuadarrama-Aulencia_Valmayor
1998,mayo,120.833,RioGuadarrama-Aulencia_Valmayor
1998,junio,109.389,RioGuadarrama-Aulencia_Valmayor
1998,julio,95.295,RioGuadarrama-Aulencia_Valmayor
1998,agosto,86.685,RioGuadarrama-Aulencia_Valmayor
1998,septiembre,81.99,RioGuadarrama-Aulencia_Valmayor
1998,octubre,78.129,RioGuadarrama-Aulencia_Valmayor
1998,noviembre,74.97,RioGuadarrama-Aulencia_Valmayor
1998,diciembre,71.615,RioGuadarrama-Aulencia_Valmayor
1999,enero,67.243,RioGuadarrama-Aulencia_Valmayor
1999,febrero,64.38,RioGuadarrama-Aulencia_Valmayor
1999,marzo,59.91,RioGuadarrama-Aulencia_Valmayor
1999,abril,59.351,RioGuadarrama-Aulencia_Valmayor
1999,mayo,69.764,RioGuadarrama-Aulencia_Valmayor
1999,junio,77.447,RioGuadarrama-Aulencia_Valmayor
1999,julio,77.238,RioGuadarrama-Aulencia_Valmayor
1999,agosto,73.102,RioGuadarrama-Aulencia_Valmayor
1999,septiembre,76.201,RioGuadarrama-Aulencia_Valmayor
1999,octubre,82.758,RioGuadarrama-Aulencia_Valmayor
1999,noviembre,86.399,RioGuadarrama-Aulencia_Valmayor
1999,diciembre,89.521,RioGuadarrama-Aulencia_Valmayor
2000,enero,91.593,RioGuadarrama-Aulencia_Valmayor
2000,febrero,92.733,RioGuadarrama-Aulencia_Valmayor
2000,marzo,91.652,RioGuadarrama-Aulencia_Valmayor
2000,abril,101.887,RioGuadarrama-Aulencia_Valmayor
2000,mayo,100.592,RioGuadarrama-Aulencia_Valmayor
2000,junio,86.971,RioGuadarrama-Aulencia_Valmayor
2000,julio,75.378,RioGuadarrama-Aulencia_Valmayor
2000,agosto,65.339,RioGuadarrama-Aulencia_Valmayor
2000,septiembre,56.242,RioGuadarrama-Aulencia_Valmayor
2000,octubre,51.139,RioGuadarrama-Aulencia_Valmayor
2000,noviembre,57.154,RioGuadarrama-Aulencia_Valmayor
2000,diciembre,85.888,RioGuadarrama-Aulencia_Valmayor
2001,enero,114.292,RioGuadarrama-Aulencia_Valmayor
2001,febrero,113.086,RioGuadarrama-Aulencia_Valmayor
2001,marzo,112.662,RioGuadarrama-Aulencia_Valmayor
2001,abril,104.253,RioGuadarrama-Aulencia_Valmayor
2001,mayo,94.313,RioGuadarrama-Aulencia_Valmayor
2001,junio,82.154,RioGuadarrama-Aulencia_Valmayor
2001,julio,70.247,RioGuadarrama-Aulencia_Valmayor
2001,agosto,59.608,RioGuadarrama-Aulencia_Valmayor
2001,septiembre,50.105,RioGuadarrama-Aulencia_Valmayor
2001,octubre,46.8,RioGuadarrama-Aulencia_Valmayor
2001,noviembre,49.386,RioGuadarrama-Aulencia_Valmayor
2001,diciembre,48.899,RioGuadarrama-Aulencia_Valmayor
2002,enero,50.831,RioGuadarrama-Aulencia_Valmayor
2002,febrero,53.928,RioGuadarrama-Aulencia_Valmayor
2002,marzo,60.689,RioGuadarrama-Aulencia_Valmayor
2002,abril,67.055,RioGuadarrama-Aulencia_Valmayor
2002,mayo,69.571,RioGuadarrama-Aulencia_Valmayor
2002,junio,71.615,RioGuadarrama-Aulencia_Valmayor
2002,julio,72.803,RioGuadarrama-Aulencia_Valmayor
2002,agosto,63.341,RioGuadarrama-Aulencia_Valmayor
2002,septiembre,51.719,RioGuadarrama-Aulencia_Valmayor
2002,octubre,51.953,RioGuadarrama-Aulencia_Valmayor
2002,noviembre,53.131,RioGuadarrama-Aulencia_Valmayor
2002,diciembre,79.666,RioGuadarrama-Aulencia_Valmayor
2003,enero,91.175,RioGuadarrama-Aulencia_Valmayor
2003,febrero,99.183,RioGuadarrama-Aulencia_Valmayor
2003,marzo,112.451,RioGuadarrama-Aulencia_Valmayor
2003,abril,116.154,RioGuadarrama-Aulencia_Valmayor
2003,mayo,110.356,RioGuadarrama-Aulencia_Valmayor
2003,junio,96.473,RioGuadarrama-Aulencia_Valmayor
2003,julio,88.936,RioGuadarrama-Aulencia_Valmayor
2003,agosto,87.603,RioGuadarrama-Aulencia_Valmayor
2003,septiembre,86.627,RioGuadarrama-Aulencia_Valmayor
2003,octubre,85.491,RioGuadarrama-Aulencia_Valmayor
2003,noviembre,99.055,RioGuadarrama-Aulencia_Valmayor
2003,diciembre,118.185,RioGuadarrama-Aulencia_Valmayor
2004,enero,118.55,RioGuadarrama-Aulencia_Valmayor
2004,febrero,119.137,RioGuadarrama-Aulencia_Valmayor
2004,marzo,118.039,RioGuadarrama-Aulencia_Valmayor
2004,abril,119.43,RioGuadarrama-Aulencia_Valmayor
2004,mayo,121.726,RioGuadarrama-Aulencia_Valmayor
2004,junio,111.26,RioGuadarrama-Aulencia_Valmayor
2004,julio,99.183,RioGuadarrama-Aulencia_Valmayor
2004,agosto,86.685,RioGuadarrama-Aulencia_Valmayor
2004,septiembre,74.715,RioGuadarrama-Aulencia_Valmayor
2004,octubre,69.909,RioGuadarrama-Aulencia_Valmayor
2004,noviembre,74.411,RioGuadarrama-Aulencia_Valmayor
2004,diciembre,79.293,RioGuadarrama-Aulencia_Valmayor
2005,enero,81.663,RioGuadarrama-Aulencia_Valmayor
2005,febrero,80.74,RioGuadarrama-Aulencia_Valmayor
2005,marzo,84.255,RioGuadarrama-Aulencia_Valmayor
2005,abril,89.228,RioGuadarrama-Aulencia_Valmayor
2005,mayo,93.278,RioGuadarrama-Aulencia_Valmayor
2005,junio,95.79,RioGuadarrama-Aulencia_Valmayor
2005,julio,87.372,RioGuadarrama-Aulencia_Valmayor
2005,agosto,74.36,RioGuadarrama-Aulencia_Valmayor
2005,septiembre,62.094,RioGuadarrama-Aulencia_Valmayor
2005,octubre,62.537,RioGuadarrama-Aulencia_Valmayor
2005,noviembre,64.289,RioGuadarrama-Aulencia_Valmayor
2005,diciembre,67.76,RioGuadarrama-Aulencia_Valmayor
2006,enero,78.287,RioGuadarrama-Aulencia_Valmayor
2006,febrero,83.865,RioGuadarrama-Aulencia_Valmayor
2006,marzo,98.992,RioGuadarrama-Aulencia_Valmayor
2006,abril,105.921,RioGuadarrama-Aulencia_Valmayor
2006,mayo,104.784,RioGuadarrama-Aulencia_Valmayor
2006,junio,105.988,RioGuadarrama-Aulencia_Valmayor
2006,julio,106.122,RioGuadarrama-Aulencia_Valmayor
2006,agosto,104.253,RioGuadarrama-Aulencia_Valmayor
2006,septiembre,100.657,RioGuadarrama-Aulencia_Valmayor
2006,octubre,98.674,RioGuadarrama-Aulencia_Valmayor
2006,noviembre,115.507,RioGuadarrama-Aulencia_Valmayor
2006,diciembre,116.443,RioGuadarrama-Aulencia_Valmayor
2007,enero,115.722,RioGuadarrama-Aulencia_Valmayor
2007,febrero,118.55,RioGuadarrama-Aulencia_Valmayor
2007,marzo,119.357,RioGuadarrama-Aulencia_Valmayor
2007,abril,116.732,RioGuadarrama-Aulencia_Valmayor
2007,mayo,113.369,RioGuadarrama-Aulencia_Valmayor
2007,junio,110.982,RioGuadarrama-Aulencia_Valmayor
2007,julio,113.015,RioGuadarrama-Aulencia_Valmayor
2007,agosto,115.363,RioGuadarrama-Aulencia_Valmayor
2007,septiembre,108.018,RioGuadarrama-Aulencia_Valmayor
2007,octubre,107.135,RioGuadarrama-Aulencia_Valmayor
2007,noviembre,110.843,RioGuadarrama-Aulencia_Valmayor
2007,diciembre,113.865,RioGuadarrama-Aulencia_Valmayor
2008,enero,115.579,RioGuadarrama-Aulencia_Valmayor
2008,febrero,117.529,RioGuadarrama-Aulencia_Valmayor
2008,marzo,118.697,RioGuadarrama-Aulencia_Valmayor
2008,abril,116.949,RioGuadarrama-Aulencia_Valmayor
2008,mayo,119.063,RioGuadarrama-Aulencia_Valmayor
2008,junio,118.55,RioGuadarrama-Aulencia_Valmayor
2008,julio,120.315,RioGuadarrama-Aulencia_Valmayor
2008,agosto,119.946,RioGuadarrama-Aulencia_Valmayor
2008,septiembre,118.331,RioGuadarrama-Aulencia_Valmayor
2008,octubre,111.96,RioGuadarrama-Aulencia_Valmayor
2008,noviembre,102.279,RioGuadarrama-Aulencia_Valmayor
2008,diciembre,104.784,RioGuadarrama-Aulencia_Valmayor
2009,enero,100.786,RioGuadarrama-Aulencia_Valmayor
2009,febrero,96.162,RioGuadarrama-Aulencia_Valmayor
2009,marzo,95.419,RioGuadarrama-Aulencia_Valmayor
2009,abril,98.104,RioGuadarrama-Aulencia_Valmayor
2009,mayo,101.173,RioGuadarrama-Aulencia_Valmayor
2009,junio,102.999,RioGuadarrama-Aulencia_Valmayor
2009,julio,94.926,RioGuadarrama-Aulencia_Valmayor
2009,agosto,84.423,RioGuadarrama-Aulencia_Valmayor
2009,septiembre,74.411,RioGuadarrama-Aulencia_Valmayor
2009,octubre,64.38,RioGuadarrama-Aulencia_Valmayor
2009,noviembre,63.072,RioGuadarrama-Aulencia_Valmayor
2009,diciembre,66.681,RioGuadarrama-Aulencia_Valmayor
2010,enero,71.664,RioGuadarrama-Aulencia_Valmayor
2010,febrero,86.342,RioGuadarrama-Aulencia_Valmayor
2010,marzo,108.428,RioGuadarrama-Aulencia_Valmayor
2010,abril,114.791,RioGuadarrama-Aulencia_Valmayor
2010,mayo,111.4,RioGuadarrama-Aulencia_Valmayor
2010,junio,109.596,RioGuadarrama-Aulencia_Valmayor
2010,julio,100.013,RioGuadarrama-Aulencia_Valmayor
2010,agosto,91.414,RioGuadarrama-Aulencia_Valmayor
2010,septiembre,87.603,RioGuadarrama-Aulencia_Valmayor
2010,octubre,88.995,RioGuadarrama-Aulencia_Valmayor
2010,noviembre,99.757,RioGuadarrama-Aulencia_Valmayor
2010,diciembre,104.518,RioGuadarrama-Aulencia_Valmayor
2011,enero,105.251,RioGuadarrama-Aulencia_Valmayor
2011,febrero,106.797,RioGuadarrama-Aulencia_Valmayor
2011,marzo,110.495,RioGuadarrama-Aulencia_Valmayor
2011,abril,114.719,RioGuadarrama-Aulencia_Valmayor
2011,mayo,116.587,RioGuadarrama-Aulencia_Valmayor
2011,junio,110.703,RioGuadarrama-Aulencia_Valmayor
2011,julio,101.433,RioGuadarrama-Aulencia_Valmayor
2011,agosto,92.192,RioGuadarrama-Aulencia_Valmayor
2011,septiembre,86.001,RioGuadarrama-Aulencia_Valmayor
2011,octubre,81.662,RioGuadarrama-Aulencia_Valmayor
2011,noviembre,79.88,RioGuadarrama-Aulencia_Valmayor
2011,diciembre,77.03,RioGuadarrama-Aulencia_Valmayor
2012,enero,82.538,RioGuadarrama-Aulencia_Valmayor
2012,febrero,86.456,RioGuadarrama-Aulencia_Valmayor
2012,marzo,90.523,RioGuadarrama-Aulencia_Valmayor
2012,abril,95.728,RioGuadarrama-Aulencia_Valmayor
2012,mayo,97.349,RioGuadarrama-Aulencia_Valmayor
2012,junio,95.357,RioGuadarrama-Aulencia_Valmayor
2012,julio,93.156,RioGuadarrama-Aulencia_Valmayor
2012,agosto,79.346,RioGuadarrama-Aulencia_Valmayor
2012,septiembre,74.31,RioGuadarrama-Aulencia_Valmayor
2012,octubre,63.117,RioGuadarrama-Aulencia_Valmayor
2012,noviembre,61.696,RioGuadarrama-Aulencia_Valmayor
2012,diciembre,65.385,RioGuadarrama-Aulencia_Valmayor
2013,enero,72.853,RioGuadarrama-Aulencia_Valmayor
2013,febrero,81.554,RioGuadarrama-Aulencia_Valmayor
2013,marzo,103.035,RioGuadarrama-Aulencia_Valmayor
2013,abril,114.292,RioGuadarrama-Aulencia_Valmayor
2013,mayo,112.311,RioGuadarrama-Aulencia_Valmayor
2013,junio,106.932,RioGuadarrama-Aulencia_Valmayor
2013,julio,98.674,RioGuadarrama-Aulencia_Valmayor
2013,agosto,92.132,RioGuadarrama-Aulencia_Valmayor
2013,septiembre,87.258,RioGuadarrama-Aulencia_Valmayor
2013,octubre,83.643,RioGuadarrama-Aulencia_Valmayor
2013,noviembre,79.88,RioGuadarrama-Aulencia_Valmayor
2013,diciembre,76.304,RioGuadarrama-Aulencia_Valmayor
2014,enero,81.39,RioGuadarrama-Aulencia_Valmayor
2014,febrero,93.338,RioGuadarrama-Aulencia_Valmayor
2014,marzo,109.458,RioGuadarrama-Aulencia_Valmayor
2014,abril,115.579,RioGuadarrama-Aulencia_Valmayor
2014,mayo,109.596,RioGuadarrama-Aulencia_Valmayor
2014,junio,102.344,RioGuadarrama-Aulencia_Valmayor
2014,julio,94.988,RioGuadarrama-Aulencia_Valmayor
2014,agosto,87.43,RioGuadarrama-Aulencia_Valmayor
2014,septiembre,80.256,RioGuadarrama-Aulencia_Valmayor
2014,octubre,76.822,RioGuadarrama-Aulencia_Valmayor
2014,noviembre,78.076,RioGuadarrama-Aulencia_Valmayor
2014,diciembre,83.089,RioGuadarrama-Aulencia_Valmayor
2015,enero,82.978,RioGuadarrama-Aulencia_Valmayor
2015,febrero,95.481,RioGuadarrama-Aulencia_Valmayor
2015,marzo,101.238,RioGuadarrama-Aulencia_Valmayor
2015,abril,99.183,RioGuadarrama-Aulencia_Valmayor
2015,mayo,92.613,RioGuadarrama-Aulencia_Valmayor
2015,junio,85.718,RioGuadarrama-Aulencia_Valmayor
2015,julio,75.327,RioGuadarrama-Aulencia_Valmayor
2015,agosto,68.518,RioGuadarrama-Aulencia_Valmayor
2015,septiembre,62.983,RioGuadarrama-Aulencia_Valmayor
2015,octubre,58.245,RioGuadarrama-Aulencia_Valmayor
2015,noviembre,57.237,RioGuadarrama-Aulencia_Valmayor
2015,diciembre,61.432,RioGuadarrama-Aulencia_Valmayor
2016,enero,71.713,RioGuadarrama-Aulencia_Valmayor
2016,febrero,71.96,RioGuadarrama-Aulencia_Valmayor
2016,marzo,71.369,RioGuadarrama-Aulencia_Valmayor
2016,abril,85.774,RioGuadarrama-Aulencia_Valmayor
2016,mayo,96.598,RioGuadarrama-Aulencia_Valmayor
2016,junio,88.065,RioGuadarrama-Aulencia_Valmayor
2016,julio,78.762,RioGuadarrama-Aulencia_Valmayor
2016,agosto,69.86,RioGuadarrama-Aulencia_Valmayor
2016,septiembre,61.432,RioGuadarrama-Aulencia_Valmayor
2016,octubre,56.201,RioGuadarrama-Aulencia_Valmayor
2016,noviembre,54.49,RioGuadarrama-Aulencia_Valmayor
2016,diciembre,59.095,RioGuadarrama-Aulencia_Valmayor
2017,enero,58.499,RioGuadarrama-Aulencia_Valmayor
2017,febrero,79.133,RioGuadarrama-Aulencia_Valmayor
2017,marzo,84.984,RioGuadarrama-Aulencia_Valmayor
2017,abril,82.813,RioGuadarrama-Aulencia_Valmayor
2017,mayo,86.456,RioGuadarrama-Aulencia_Valmayor
2017,junio,95.172,RioGuadarrama-Aulencia_Valmayor
2017,julio,98.801,RioGuadarrama-Aulencia_Valmayor
2017,agosto,96.225,RioGuadarrama-Aulencia_Valmayor
2017,septiembre,89.228,RioGuadarrama-Aulencia_Valmayor
2017,octubre,78.762,RioGuadarrama-Aulencia_Valmayor
2017,noviembre,68.709,RioGuadarrama-Aulencia_Valmayor
2017,diciembre,58.287,RioGuadarrama-Aulencia_Valmayor
2018,enero,47.091,RioGuadarrama-Aulencia_Valmayor
2018,febrero,44.133,RioGuadarrama-Aulencia_Valmayor
2018,marzo,68.376,RioGuadarrama-Aulencia_Valmayor
2018,abril,92.192,RioGuadarrama-Aulencia_Valmayor
2018,mayo,103.394,RioGuadarrama-Aulencia_Valmayor
2018,junio,103.525,RioGuadarrama-Aulencia_Valmayor
2018,julio,103.394,RioGuadarrama-Aulencia_Valmayor
2018,agosto,103.459,RioGuadarrama-Aulencia_Valmayor
2018,septiembre,103.262,RioGuadarrama-Aulencia_Valmayor
2018,octubre,105.117,RioGuadarrama-Aulencia_Valmayor
2018,noviembre,106.257,RioGuadarrama-Aulencia_Valmayor
2018,diciembre,102.802,RioGuadarrama-Aulencia_Valmayor
2019,enero,98.357,RioGuadarrama-Aulencia_Valmayor
2019,febrero,98.674,RioGuadarrama-Aulencia_Valmayor
2019,marzo,97.663,RioGuadarrama-Aulencia_Valmayor
2019,abril,94.558,RioGuadarrama-Aulencia_Valmayor
2019,mayo,88.065,RioGuadarrama-Aulencia_Valmayor
2019,junio,79.293,RioGuadarrama-Aulencia_Valmayor
2019,julio,72.158,RioGuadarrama-Aulencia_Valmayor
2019,agosto,66.775,RioGuadarrama-Aulencia_Valmayor
2019,septiembre,63.972,RioGuadarrama-Aulencia_Valmayor
2019,octubre,63.701,RioGuadarrama-Aulencia_Valmayor
2019,noviembre,61.257,RioGuadarrama-Aulencia_Valmayor
2019,diciembre,63.521,RioGuadarrama-Aulencia_Valmayor
2020,enero,64.38,RioGuadarrama-Aulencia_Valmayor
2020,febrero,63.252,RioGuadarrama-Aulencia_Valmayor
2020,marzo,62.359,RioGuadarrama-Aulencia_Valmayor
2020,abril,76.097,RioGuadarrama-Aulencia_Valmayor
2020,mayo,77.186,RioGuadarrama-Aulencia_Valmayor
2020,junio,74.057,RioGuadarrama-Aulencia_Valmayor
2020,julio,69.283,RioGuadarrama-Aulencia_Valmayor
2020,agosto,66.031,RioGuadarrama-Aulencia_Valmayor
2020,septiembre,69.86,RioGuadarrama-Aulencia_Valmayor
2020,octubre,79.987,RioGuadarrama-Aulencia_Valmayor
2020,noviembre,83.256,RioGuadarrama-Aulencia_Valmayor
2020,diciembre,96.598,RioGuadarrama-Aulencia_Valmayor
2021,enero,102.213,RioGuadarrama-Aulencia_Valmayor
2021,febrero,117.166,RioGuadarrama-Aulencia_Valmayor
2021,marzo,111.96,RioGuadarrama-Aulencia_Valmayor
1998,enero,45.882,RioJarama_ElVado
1998,febrero,46.043,RioJarama_ElVado
1998,marzo,39.928,RioJarama_ElVado
1998,abril,42.443,RioJarama_ElVado
1998,mayo,49.165,RioJarama_ElVado
1998,junio,41.751,RioJarama_ElVado
1998,julio,24.442,RioJarama_ElVado
1998,agosto,13.855,RioJarama_ElVado
1998,septiembre,8.98,RioJarama_ElVado
1998,octubre,13.34,RioJarama_ElVado
1998,noviembre,12.72,RioJarama_ElVado
1998,diciembre,16.277,RioJarama_ElVado
1999,enero,21.14,RioJarama_ElVado
1999,febrero,19.967,RioJarama_ElVado
1999,marzo,22.558,RioJarama_ElVado
1999,abril,24.412,RioJarama_ElVado
1999,mayo,28.557,RioJarama_ElVado
1999,junio,19.771,RioJarama_ElVado
1999,julio,14.06,RioJarama_ElVado
1999,agosto,9.749,RioJarama_ElVado
1999,septiembre,7.881,RioJarama_ElVado
1999,octubre,17.827,RioJarama_ElVado
1999,noviembre,23.233,RioJarama_ElVado
1999,diciembre,37.434,RioJarama_ElVado
2000,enero,33.373,RioJarama_ElVado
2000,febrero,27.601,RioJarama_ElVado
2000,marzo,15.738,RioJarama_ElVado
2000,abril,49.045,RioJarama_ElVado
2000,mayo,48.306,RioJarama_ElVado
2000,junio,36.247,RioJarama_ElVado
2000,julio,36.917,RioJarama_ElVado
2000,agosto,36.956,RioJarama_ElVado
2000,septiembre,37.036,RioJarama_ElVado
